OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
7495,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,19.51,-144.23,5/20/2008 12:00:00 AM,d46a0ffc-6b35-4fc2-9a04-6a5f29953ca5,-144.23,19.51
8491,Pacific Ocean,,,Neuston net,0.40792,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,21.15,-142.77,6/29/2012 12:00:00 AM,9715d1c2-3656-4a12-9a51-49b85b90c299,-142.77,21.15
7163,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,28.41,-140.21,5/17/2006 12:00:00 AM,c265c30e-6f22-4696-89b0-86d31b10cb78,-140.21,28.41
12782,Pacific Ocean,,,Manta net,0.764954,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,38.28955,-152.5767,8/15/2015 12:00:00 AM,41b3ff11-25a0-4191-b77f-5fddda3f7207,-152.5767,38.2895500000001
12118,Pacific Ocean,,,Manta net,0.152483,pieces/m3,0.005-1,Medium,Eriksen et al.2013,"Eriksen, M., N. Maximenko, M. Thiel, A. Cummins, G. Lattin, S. Wilson, J. Hafner, A. Zellers, S. Rifman. 2013. Plastic pollution in the South Pacific subtropical gyre. Marine Pollution Bulletin, 68: 71-76. https://doi.org/10.1016/j.marpolbul.2012.12.021",https://doi.org/10.1016/j.marpolbul.2012.12.021,5 Gyres Institute,SV Sea Dragon,276017,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276017,-32.9105,-84.4851,3/29/2011 12:00:00 AM,d2245488-a5f3-4751-9632-b3ab8553f4be,-84.4851,-32.9105
8159,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,29.98,-140,5/12/2011 12:00:00 AM,4051a14a-4cf6-46f2-9141-41117a0701bf,-140,29.9800000000001
15438,Pacific Ocean,Gulf of California,,PVC cylinder,705.218618,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,25.297939,-108.533008,6/15/2018 12:00:00 AM,237fb98f-1b3f-493e-99d4-7de193529ba8,-108.533008,25.297939
8823,Pacific Ocean,,,Grab sample,0.016,pieces/m3,0.005-1,Medium,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,32.8711,-143.4387,7/22/2014 12:00:00 AM,21f096da-7110-44a5-a1fe-338eceac04e1,-143.4387,32.8711000000001
12450,Pacific Ocean,,,Neuston net,0.073691,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,51.596333,-143.004917,3/7/2019 12:00:00 AM,d9abe49f-8ce4-4bd8-a25e-5ff69736e08e,-143.004917,51.5963330000001
7827,Pacific Ocean,,,Neuston net,0.00648,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,7.43,-149.9,7/12/2009 12:00:00 AM,bd3332a7-7c4c-4669-baa4-7dadfd339d4d,-149.9,7.43000000000006
6167,Pacific Ocean,,,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,10.26,-93.01,11/6/2001 12:00:00 AM,d9101d1b-9aed-4930-821d-d983bbe6177d,-93.01,10.26
6430,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,3.24,-124.05,12/19/2002 12:00:00 AM,d66f911a-0012-4b00-bc74-462bb5ad3bff,-124.05,3.24000000000007
7094,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,19.24,-143.41,12/16/2005 12:00:00 AM,6ed22ea0-6238-4d5d-813a-a90a340cd79a,-143.41,19.2400000000001
12928,Pacific Ocean,,,Manta net,4.643193,pieces/m3,1-10,High,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,27.97005,-131.3522,9/16/2015 12:00:00 AM,2210dadf-6ea6-4781-ae63-de90f89b08d6,-131.3522,27.9700500000001
12922,Pacific Ocean,,,Manta net,2.02287,pieces/m3,1-10,High,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,28.41905,-132.0774,9/16/2015 12:00:00 AM,c06855b0-5e7b-4e50-b120-83e62073b2e3,-132.0774,28.41905
7687,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,23.52,-141.63,2/19/2009 12:00:00 AM,06c2b31b-f933-4a0b-a641-f2bb41475ba4,-141.63,23.52
12258,Pacific Ocean,,,Manta net,2.881837,pieces/m3,1-10,High,Egger et al.2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,27.484317,-144.990517,11/29/2019 12:00:00 AM,22a1bfcd-aece-4bd1-955f-21d3dbdbd6be,-144.990517,27.484317
8345,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,32.35,-155.1,12/8/2011 12:00:00 AM,756af8d0-137f-4a70-a394-8f397dbc8423,-155.1,32.3500000000001
8351,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,33.1,-149.63,12/11/2011 12:00:00 AM,37ccafc4-03d2-496e-be63-56268e324810,-149.63,33.1000000000001
7023,Pacific Ocean,,,Neuston net,0.043196,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,11.09,-156.77,10/18/2005 12:00:00 AM,f66e9089-de6d-4618-9495-1776719fa14d,-156.77,11.09
7017,Pacific Ocean,,,Neuston net,0.0072,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,14.71,-157.43,9/7/2005 12:00:00 AM,2b8ef65b-039a-41cf-bbda-6e19e3c8b472,-157.43,14.71
11594,Pacific Ocean,,,Neuston net,0.080119,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,19.9206,-154.6866,11/12/2007 12:00:00 AM,0c779c0f-53bb-4181-9db1-b356e3118e27,-154.6866,19.9206
8938,Pacific Ocean,,,Grab sample,0.001,pieces/m3,0.0005-0.005,Low,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,15.757,-96.117,11/15/2014 12:00:00 AM,21d203ab-90dd-4b9e-9d7b-48a1bd582a60,-96.117,15.7570000000001
11600,Pacific Ocean,,,Neuston net,0.080591,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,21.6509,-160.5405,1/23/2008 12:00:00 AM,bdb2218d-488b-4748-9b2c-4252d8b47bb5,-160.5405,21.6509
7681,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,26.14,-143.12,2/16/2009 12:00:00 AM,9d0b641e-87b1-417f-a63d-93fcea8a9724,-143.12,26.14
7758,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,31.06,-143.46,5/14/2009 12:00:00 AM,a245a8ba-59ff-4224-ab58-91af856268b0,-143.46,31.0600000000001
15507,Pacific Ocean,Gulf of California,,PVC cylinder,5641.748942,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,31.022322,-114.832718,7/4/2018 12:00:00 AM,96b6ed06-ad71-4f0c-8392-aed8d62410d5,-114.832718,31.022322
12264,Pacific Ocean,,,Manta net,3.187497,pieces/m3,1-10,High,Egger et al.2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,33.488333,-143.104333,12/3/2019 12:00:00 AM,9daf123d-3bd0-45a5-8436-2289e52e33f0,-143.104333,33.4883330000001
9673,Pacific Ocean,Gulf of Alaska,,Grab sample,0.008,pieces/m3,0.005-1,Medium,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,60.0452,-147.5561,12/2/2015 12:00:00 AM,6c62d258-e716-45f6-a60f-79a72fa9bc52,-147.5561,60.0452000000001
6353,Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,57.14,-134.05,7/12/2002 12:00:00 AM,26f2664c-98f6-4bf9-b1b9-037b9ecf7cfe,-134.05,57.14
6453,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,8.14,-147.81,2/21/2003 12:00:00 AM,260cc72d-a3e4-4777-8943-e76c2fe90385,-147.81,8.14000000000004
6994,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,19.24,-143.41,7/17/2005 12:00:00 AM,f35b91ef-f782-416e-9891-368a8e2af499,-143.41,19.2400000000001
12945,Pacific Ocean,,,Manta net,0.726409,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,26.88465,-130.1919,9/18/2015 12:00:00 AM,d211468c-e0d3-442b-9a1d-c062de42f27d,-130.1919,26.8846500000001
12951,Pacific Ocean,,,Manta net,0.622319,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,26.71075,-130.09475,9/19/2015 12:00:00 AM,9ccfddf3-9b15-4516-89f8-0caea1b2165b,-130.09475,26.7107500000001
7000,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,20.15,-147.77,7/20/2005 12:00:00 AM,f3d46545-f15a-4cd7-aea3-c185abcba0fb,-147.77,20.15
7781,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,26.14,-143.12,5/28/2009 12:00:00 AM,5ec5e1e3-cc6e-4135-bc50-a7627f89ef2e,-143.12,26.14
11617,Pacific Ocean,,,Neuston net,0.250889,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,32.4721,-166.1064,2/1/2008 12:00:00 AM,d77d49f9-3280-49b3-bafb-a9895a86a25e,-166.1064,32.4721000000001
8445,Pacific Ocean,,,Neuston net,0.002476,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,32.35,-155.1,4/24/2012 12:00:00 AM,707e82fc-f0b0-46b2-be30-319475e83e71,-155.1,32.3500000000001
6336,Pacific Ocean,,,Neuston net,0.227176,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,33.93,-151.55,5/17/2002 12:00:00 AM,eacfa94d-0522-4f82-860a-9f83e39193ce,-151.55,33.9300000000001
18115,Pacific Ocean,,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,45.3831,-122.734,4/8/2020 12:00:00 AM,71eec64a-924e-4171-8296-4b56fad18d70,-122.734,45.3831000000001
